GeneName,Comparison,count,dS_median,dS_mean,dS_SD,dN_median,dN_mean,dN_SD
7047at155619,T. abietinum,9453,0.0796,0.083619972,0.043930223,0.004,0.004260245,0.002393509
7047at155619,T. fuscoviolaceum,820,0.0696,0.07536622,0.049325651,0.002,0.00227122,0.001260618
7091at155619,between,5658,0.6629,0.683875468,0.072324212,0.0088,0.008824337,0.001703479
7091at155619,T. abietinum,9453,0.1832,0.184390775,0.120540531,0.0024,0.002864562,0.002689182
7091at155619,T. fuscoviolaceum,820,0.0215,0.103163537,0.110205593,6.00E-04,0.001668902,0.002023451
7106at155619,between,5658,0.3094,0.309597137,0.014146296,0.0055,0.005791251,0.000717187
7106at155619,T. abietinum,9453,0.1051,0.096554321,0.031507624,0,0.000529419,0.000665672
7106at155619,T. fuscoviolaceum,820,0.0242,0.065780732,0.063022059,9.00E-04,0.000875854,0.000920862
7139at155619,between,5658,0.4344,0.432917975,0.021065825,0.0408,0.041302457,0.002600652
7139at155619,T. abietinum,9453,0.0933,0.084643933,0.064158859,0.0063,0.007087644,0.006562577
7139at155619,T. fuscoviolaceum,820,0.08,0.086216098,0.053802641,0.0058,0.008456585,0.006326715
7228at155619,between,5658,0.3195,0.320645051,0.033811413,0.0714,0.072183758,0.006038416
7228at155619,T. abietinum,9453,0.0974,0.102746588,0.062901381,0.0147,0.017372781,0.009811514
7228at155619,T. fuscoviolaceum,820,0.0411,0.068097805,0.065315806,0.0146,0.01515561,0.011717267
7243at155619,between,5658,0.3674,0.360201944,0.026710266,0.0659,0.06676147,0.003292569
7243at155619,T. abietinum,9453,0.0914,0.080556966,0.049982506,0.0102,0.010986629,0.009048408
7243at155619,T. fuscoviolaceum,820,0.0119,0.044112073,0.047503858,0.002,0.007073415,0.007275048
7252at155619,between,5658,0.3232,0.32333321,0.015065939,0.0509,0.050878296,0.002875993
7252at155619,T. abietinum,9453,0.1226,0.104392373,0.059470339,0.0203,0.015914218,0.00832208
7252at155619,T. fuscoviolaceum,820,0.03835,0.044816341,0.03428805,0.0076,0.008963537,0.006114376
7313at155619,between,5658,0.3553,0.359719583,0.025550977,0.03,0.032690703,0.019038166
7313at155619,T. abietinum,9453,0.0838,0.084035544,0.037101004,0.0093,0.009332667,0.003943465
7313at155619,T. fuscoviolaceum,820,0.0402,0.047587073,0.037522552,0.0081,0.013675122,0.027068322
7381at155619,between,5658,0.4113,0.422466472,0.057880569,0.0353,0.035117762,0.003044925
7381at155619,T. abietinum,9453,0.1262,0.11860749,0.049085872,0.0104,0.009980482,0.004754345
7381at155619,T. fuscoviolaceum,820,0.138,0.203516463,0.167601487,0.0151,0.014864024,0.009730013
7422at155619,between,5658,0.2691,0.27358503,0.015048643,0.0411,0.042903853,0.006572727
7422at155619,T. abietinum,9453,0.0797,0.063389242,0.038909896,0.0171,0.014700201,0.012293908
7422at155619,T. fuscoviolaceum,820,0.012,0.028452073,0.0269485,0.0029,0.003270854,0.002450799
7455at155619,between,5658,0.402,0.399156045,0.024539486,0.0132,0.012911736,0.00156955
7455at155619,T. abietinum,9453,0.0735,0.07297715,0.036800832,0.0021,0.002838284,0.002346495
7455at155619,T. fuscoviolaceum,820,0.0656,0.064609756,0.038728935,0.001,0.000670976,0.000746477
7552at155619,between,5658,0.3453,0.346117409,0.015564137,0.0465,0.046910286,0.002566593
7552at155619,T. abietinum,9453,0.0927,0.088438242,0.062373484,0.015,0.014865503,0.009243402
7552at155619,T. fuscoviolaceum,820,0.0322,0.029153171,0.022176449,0.0078,0.008595,0.006946762
7581at155619,between,5658,0.4377,0.441811948,0.035142531,0.0262,0.02492561,0.004500481
7581at155619,T. abietinum,9453,0.0931,0.107885148,0.062937983,0.0037,0.006955929,0.006763531
7581at155619,T. fuscoviolaceum,820,0.0731,0.062542073,0.049938542,0.0037,0.003409512,0.0018889
7582at155619,between,5658,0.483,0.481695882,0.013906434,0.0433,0.043503712,0.001868259
7582at155619,T. abietinum,9453,0.0757,0.092505342,0.051115261,0.0082,0.008573458,0.004602905
7582at155619,T. fuscoviolaceum,820,0.03575,0.03628622,0.025128747,0.003,0.003968537,0.003425803
7618at155619,between,5658,0.3545,0.354673241,0.010095268,0.0344,0.034121969,0.003286346
7618at155619,T. abietinum,9453,0.0756,0.071915381,0.037509741,0.0074,0.006784016,0.003538648
7618at155619,T. fuscoviolaceum,820,0.0069,0.050107927,0.058365345,0.0016,0.006687561,0.007367984
7622at155619,between,5658,0.4369,0.43940182,0.030754726,0.0274,0.027501343,0.003019679
7622at155619,T. abietinum,9453,0.1267,0.106491442,0.069836391,0.0087,0.007944176,0.005042184
7622at155619,T. fuscoviolaceum,820,0.0377,0.038865,0.025541597,0.0035,0.004468537,0.0035921
7777at155619,between,5658,0.4355,0.4403614,0.030574642,0.0263,0.042754878,0.026626836
7777at155619,T. abietinum,9453,0.0788,0.081127272,0.034971568,0.0035,0.004175574,0.002568588
7777at155619,T. fuscoviolaceum,820,0.0506,0.064199268,0.052695437,0.0106,0.028419756,0.028122124
7789at155619,between,5658,0.5393,0.535493955,0.055264782,0.0399,0.036774938,0.00827927
7789at155619,T. abietinum,9453,0.1578,0.127126954,0.074070775,0.0216,0.01524991,0.010518017
7789at155619,T. fuscoviolaceum,820,0.11345,0.079985488,0.062809971,0.0164,0.014455244,0.012151947
779at155619,between,5658,0.3653,0.363535366,0.015188866,0.0326,0.032890491,0.002153379
779at155619,T. abietinum,9453,0.0626,0.054527674,0.034050891,0.0081,0.006931334,0.004180809
779at155619,T. fuscoviolaceum,820,0.0352,0.103952683,0.10540876,0.0051,0.010658902,0.009390444
7879at155619,between,5658,0.32675,0.330916985,0.017310147,0.0153,0.01577667,0.002126724
7879at155619,T. abietinum,9453,0.0793,0.071198487,0.045883901,0.0054,0.005555908,0.003273681
7879at155619,T. fuscoviolaceum,820,0.0038,0.03294378,0.033745407,8.00E-04,0.002870732,0.002813073
7880at155619,between,5658,0.3238,0.326004047,0.020413329,0.02565,0.02559362,0.002569856
7880at155619,T. abietinum,9453,0.1201,0.09920713,0.056640209,0.0058,0.005589749,0.002647712
7880at155619,T. fuscoviolaceum,820,0.11095,0.102430488,0.040468806,0.0087,0.008420366,0.004489204
7957at155619,between,5658,0.47145,0.469856416,0.030299604,0.0503,0.050243496,0.001784739
7957at155619,T. abietinum,9453,0.0747,0.094526203,0.054916713,0.0056,0.006020078,0.005356369
7957at155619,T. fuscoviolaceum,820,0.0368,0.07384622,0.059397595,0.0038,0.005373537,0.00431904
7969at155619,between,5658,0.2741,0.269469565,0.019527822,0.0271,0.027192542,0.001599241
7969at155619,T. abietinum,9453,0.0661,0.064912039,0.033575546,0.0072,0.006966,0.003454003
7969at155619,T. fuscoviolaceum,820,0.0087,0.030959634,0.032254713,9.00E-04,0.001920732,0.001702655
7984at155619,between,5658,0.5871,0.586014846,0.0353268,0.0263,0.027133722,0.004240377
7984at155619,T. abietinum,9453,0.0897,0.086649688,0.060346539,0.0091,0.008533957,0.00458771
7984at155619,T. fuscoviolaceum,820,0.07395,0.146508293,0.124291004,0.0112,0.010371098,0.007148288
806at155619,between,5658,0.3853,0.386799593,0.016466952,0.1066,0.108032626,0.005338538
806at155619,T. abietinum,9453,0.0962,0.105202116,0.055615124,0.0251,0.027400815,0.01290245
806at155619,T. fuscoviolaceum,820,0.0089,0.023670366,0.023220241,0.0029,0.009026463,0.009421937
8144at155619,between,5658,0.2719,0.272008713,0.014771107,0.0308,0.031091287,0.002439533
8144at155619,T. abietinum,9453,0.0865,0.079845552,0.026011153,0.0085,0.008676642,0.004049496
8144at155619,T. fuscoviolaceum,820,0.0596,0.060100976,0.035200975,0.0032,0.004154268,0.00355711
8178at155619,between,5658,0.4153,0.416485596,0.034309666,0.0226,0.022786002,0.004286277
8178at155619,T. abietinum,9453,0.1223,0.116587686,0.049144936,0.0053,0.005562372,0.003338519
8178at155619,T. fuscoviolaceum,820,0.0882,0.111962439,0.081759534,0.0015,0.003309634,0.005028533
8209at155619,between,5658,0.37795,0.370899947,0.022941009,0.0133,0.013440756,0.001226809
8209at155619,T. abietinum,9453,0.0658,0.07724186,0.052362996,0.0019,0.002496266,0.001996615
8209at155619,T. fuscoviolaceum,820,0.0136,0.01129378,0.00746516,9.00E-04,0.000834024,0.000654673
8271at155619,between,5658,0.3646,0.366329003,0.043777006,0.0199,0.020505426,0.004597174
8271at155619,T. abietinum,9453,0.0751,0.083440728,0.048410781,0.0041,0.005031609,0.006063422
8271at155619,T. fuscoviolaceum,820,0.1869,0.112914268,0.08610691,0.0074,0.00613122,0.005723012
8332at155619,between,5658,0.3509,0.380431937,0.170104107,0.0119,0.02910023,0.10811543
8332at155619,T. abietinum,9453,0.1109,0.095988818,0.047229161,0.0059,0.005091823,0.002910045
8332at155619,T. fuscoviolaceum,820,0.094,0.155690488,0.301638006,0.002,0.037121098,0.151337127
8372at155619,between,5658,0.3275,0.334374072,0.026480213,0.0198,0.019816437,0.002857354
8372at155619,T. abietinum,9453,0.0615,0.071846239,0.047762081,0.0044,0.005718904,0.004927407
8372at155619,T. fuscoviolaceum,820,0.0099,0.023136098,0.021158865,0.0011,0.001406829,0.001247474
8421at155619,between,5658,0.3954,0.411616013,0.036566457,0.0238,0.024983563,0.003990851
8421at155619,T. abietinum,9453,0.161,0.125086586,0.082084913,0.0092,0.008724056,0.005567207
8421at155619,T. fuscoviolaceum,820,0.0102,0.016865976,0.018795574,9.00E-04,0.001525366,0.001518173
8482at155619,between,5658,0.3157,0.320250725,0.017174737,0.0172,0.016914546,0.001572194
8482at155619,T. abietinum,9453,0.0786,0.070547244,0.031754871,0.0032,0.002973691,0.001943325
8482at155619,T. fuscoviolaceum,820,0.008,0.024021707,0.024931905,8.00E-04,0.001935366,0.002185174
8495at155619,between,5658,0.2978,0.303883174,0.019239569,0.0273,0.027575009,0.001527764
8495at155619,T. abietinum,9453,0.0554,0.051449646,0.045967474,0.0061,0.006175584,0.005457235
8495at155619,T. fuscoviolaceum,820,0.0096,0.010049878,0.007260666,0.001,0.000861585,0.000971411
8546at155619,between,5658,0.3857,0.38678777,0.016445314,0.0239,0.02751368,0.010001734
8546at155619,T. abietinum,9453,0.1384,0.10846984,0.062245464,0.0059,0.011379435,0.012450044
8546at155619,T. fuscoviolaceum,820,0.0098,0.021513293,0.020646728,0.0029,0.002755854,0.00191958
8555at155619,between,5658,0.4131,0.412602386,0.016107831,0.0126,0.013192365,0.003039278
8555at155619,T. abietinum,9453,0.1156,0.100323284,0.043483277,0.0031,0.003877647,0.004061058
8555at155619,T. fuscoviolaceum,820,0.0907,0.081692927,0.062416788,0.0032,0.003254634,0.002345378
8557at155619,between,5658,0.4167,0.419086532,0.026504211,0.0157,0.024255974,0.018150298
8557at155619,T. abietinum,9453,0.1099,0.103133344,0.038043952,0.0062,0.007533524,0.008926049
8557at155619,T. fuscoviolaceum,820,0.1541,0.127105976,0.066435518,0.0062,0.018838537,0.020697791
8560at155619,between,5658,0.3853,0.391482609,0.023866997,0.0663,0.067530134,0.004859263
8560at155619,T. abietinum,9453,0.116,0.100434486,0.049763302,0.0167,0.01512176,0.008266485
8560at155619,T. fuscoviolaceum,820,0.0117,0.03478378,0.033974952,0.0039,0.01169,0.010801413
8571at155619,between,5658,0.32,0.319982679,0.017445985,0.0357,0.036196271,0.003861678
8571at155619,T. abietinum,9453,0.0756,0.066748101,0.036437054,0.0106,0.010145996,0.0059193
8571at155619,T. fuscoviolaceum,820,0.0122,0.023493659,0.021823289,0.0032,0.004377927,0.003320946
8572at155619,between,5658,0.4382,0.468130983,0.169079235,0.049,0.074567533,0.141052852
8572at155619,T. abietinum,9453,0.0322,0.064334412,0.161454442,0.0053,0.017779964,0.102932918
8572at155619,T. fuscoviolaceum,820,0.0051,0.085236951,0.305375645,0.0011,0.042540854,0.181137198
8575at155619,between,5658,0.3614,0.365177713,0.019499716,0.0131,0.013405585,0.001611455
8575at155619,T. abietinum,9453,0.0883,0.074323908,0.040172085,0.0037,0.003664276,0.002605674
8575at155619,T. fuscoviolaceum,820,0.0092,0.068297317,0.079532373,9.00E-04,0.001361707,0.001179266
8584at155619,between,5658,0.45915,0.459409403,0.020734052,0.0301,0.030232485,0.004299735
8584at155619,T. abietinum,9453,0.0746,0.077073955,0.038948679,0.0043,0.005500455,0.006202613
8584at155619,T. fuscoviolaceum,820,0.02255,0.039954878,0.03836614,0.0021,0.002990854,0.002637033
8759at155619,between,5658,0.3975,0.398535684,0.014997218,0.026,0.026269707,0.002311146
8759at155619,T. abietinum,9453,0.0426,0.050335915,0.030529694,0.0054,0.005827917,0.003392361
8759at155619,T. fuscoviolaceum,820,0.0091,0.018768415,0.01844899,0.0011,0.002795366,0.003274358
8811at155619,between,5658,0.3736,0.378019901,0.019481241,0.0348,0.034147791,0.003882876
8811at155619,T. abietinum,9453,0.0424,0.048215783,0.033076848,0.0021,0.003897652,0.004568141
8811at155619,T. fuscoviolaceum,820,0.0336,0.039463293,0.027332299,0.001,0.001291707,0.000900782
8846at155619,between,5658,0.49775,0.506112054,0.036642406,0.0044,0.004017002,0.001265905
8846at155619,T. abietinum,9453,0.1288,0.092639056,0.065015014,0.0011,0.000958849,0.000835837
8846at155619,T. fuscoviolaceum,820,0.0514,0.089831341,0.079365605,0,0.000882683,0.001024185
8956at155619,between,5658,0.3899,0.392984571,0.020634099,0.0159,0.016122959,0.001022386
8956at155619,T. abietinum,9453,0.1006,0.091019052,0.04337032,0.0048,0.004275267,0.002918501
8956at155619,T. fuscoviolaceum,820,0.0386,0.067190854,0.058578981,0.0016,0.001719024,0.001051856
8984at155619,between,5658,0.366,0.367540332,0.018461053,0.0321,0.033011117,0.007590232
8984at155619,T. abietinum,9453,0.0826,0.075855654,0.029736148,0.0089,0.008035703,0.003595166
8984at155619,T. fuscoviolaceum,820,0.0067,0.041703537,0.046964478,0.002,0.006602805,0.012282952
8993at155619,between,5658,0.6339,0.669224973,0.099768659,0.0474,0.081550848,0.052592265
8993at155619,T. abietinum,9453,0.1747,0.156173924,0.123157063,0.0431,0.061906252,0.056754588
8993at155619,T. fuscoviolaceum,820,0.1625,0.131390244,0.114817625,0.0097,0.041924512,0.057956238
9002at155619,between,5658,0.4917,0.489028296,0.023111233,0.0088,0.00917416,0.001131496
9002at155619,T. abietinum,9453,0.0671,0.060808823,0.030501836,0.0018,0.001987612,0.001580011
9002at155619,T. fuscoviolaceum,820,0.04895,0.044299024,0.034714846,9.00E-04,0.001042439,0.00108043
9059at155619,between,5658,0.3599,0.368034783,0.028089505,0.0108,0.013122499,0.00867252
9059at155619,T. abietinum,9453,0.0552,0.062325717,0.037979762,0.0041,0.008970718,0.011019076
9059at155619,T. fuscoviolaceum,820,0.0317,0.038941829,0.029407137,0.0021,0.00200378,0.001499995
9152at155619,between,5658,0.39185,0.391600654,0.030311857,0.0343,0.034727236,0.002509862
9152at155619,T. abietinum,9453,0.0578,0.058660288,0.040203789,0.0073,0.007183804,0.004070812
9152at155619,T. fuscoviolaceum,820,0.06525,0.090013049,0.054851538,0.0034,0.004714512,0.003284525
9295at155619,between,5658,0.41915,0.427967692,0.038763372,0.0501,0.050522004,0.004902107
9295at155619,T. abietinum,9453,0.177,0.148749265,0.076821514,0.0198,0.017673426,0.008038736
9295at155619,T. fuscoviolaceum,820,0.1685,0.1369,0.069746794,0.0254,0.020323293,0.010079482
9324at155619,between,5658,0.38685,0.385259615,0.01544621,0.0455,0.045025256,0.002130996
9324at155619,T. abietinum,9453,0.0829,0.076325473,0.051355004,0.0061,0.006252163,0.00461332
9324at155619,T. fuscoviolaceum,820,0.0126,0.029160732,0.029965685,6.00E-04,0.002660244,0.003048798
9328at155619,between,5658,0.5712,0.568583139,0.035861072,0.0135,0.01410965,0.002515908
9328at155619,T. abietinum,9453,0.1497,0.149920988,0.073288894,0.0041,0.005856236,0.004381937
9328at155619,T. fuscoviolaceum,820,0.12855,0.163620976,0.07812112,0.0023,0.00268,0.001641343
9329at155619,between,5658,0.376,0.374039643,0.030757308,0.0031,0.003048409,0.001106154
9329at155619,T. abietinum,9453,0.1125,0.109730202,0.047862927,0,0.000839871,0.001132706
9329at155619,T. fuscoviolaceum,820,0.0648,0.076503902,0.058474851,0,0.000229268,0.000432074
9472at155619,between,5658,0.3308,0.337455002,0.028415171,0.0466,0.046731584,0.003638922
9472at155619,T. abietinum,9453,0.0979,0.094359621,0.050472356,0.0142,0.013339501,0.005860832
9472at155619,T. fuscoviolaceum,820,0.033,0.044923171,0.05699532,0.0059,0.007764634,0.009117918
9473at155619,between,5658,0.41065,0.41313473,0.01479498,0.0331,0.033080594,0.001570917
9473at155619,T. abietinum,9453,0.0363,0.05985082,0.047102124,0.0024,0.003409161,0.00277578
9473at155619,T. fuscoviolaceum,820,0.008,0.046248293,0.053028639,0.0012,0.003430732,0.003556999
9489at155619,between,5658,0.2483,0.247977112,0.009371422,0.0509,0.049714033,0.004622897
9489at155619,T. abietinum,9453,0.0301,0.039633407,0.029413087,0.0075,0.008696975,0.006809698
9489at155619,T. fuscoviolaceum,820,0.015,0.05834122,0.066633733,0.0042,0.013369146,0.014212115
9509at155619,between,5658,0.4122,0.414814334,0.015460727,0.0131,0.013859031,0.002578455
9509at155619,T. abietinum,9453,0.0994,0.084468084,0.035910766,0.0026,0.003436031,0.003592446
9509at155619,T. fuscoviolaceum,820,0.0141,0.016467439,0.015168164,0.0017,0.001675854,0.00160254
953at155619,between,5658,0.3816,0.3817734,0.016282529,0.0091,0.00838929,0.001814005
953at155619,T. abietinum,9453,0.064,0.091295039,0.062393466,0.0043,0.00418556,0.003021773
953at155619,T. fuscoviolaceum,820,0.0257,0.030508537,0.025155432,0.0034,0.002259512,0.001679866
9540at155619,between,5658,0.306,0.307640332,0.014374749,0.0434,0.043233369,0.003363597
9540at155619,T. abietinum,9453,0.0736,0.070889093,0.044517866,0.0117,0.011774929,0.006601601
9540at155619,T. fuscoviolaceum,820,0.0188,0.028025976,0.019050045,0.0032,0.004968293,0.003657454
9572at155619,between,5658,0.4939,0.493736833,0.043061568,0.031,0.031153234,0.002722838
9572at155619,T. abietinum,9453,0.0947,0.093889189,0.054344649,0.012,0.011619094,0.006440774
9572at155619,T. fuscoviolaceum,820,0.0896,0.092577805,0.053900192,0.0059,0.005206341,0.003603452
9645at155619,between,5658,0.3802,0.385284482,0.019453557,0.0435,0.044482096,0.008459579
9645at155619,T. abietinum,9453,0.0837,0.079115075,0.033407216,0.0089,0.010492521,0.0117684
9645at155619,T. fuscoviolaceum,820,0.0097,0.060934024,0.069800383,0.0021,0.010243293,0.011168976
9678at155619,between,5658,0.3859,0.389523595,0.020566359,0.0353,0.035336055,0.00183648
9678at155619,T. abietinum,9453,0.0477,0.047887263,0.027563453,0.0053,0.005982048,0.004042471
9678at155619,T. fuscoviolaceum,820,0.0473,0.048345,0.042018197,0.0073,0.006355488,0.00443796
9691at155619,between,5658,0.3375,0.343231654,0.022275946,0.0213,0.021139484,0.002493504
9691at155619,T. abietinum,9453,0.0754,0.079912969,0.04312811,0.005,0.004181911,0.004229521
9691at155619,T. fuscoviolaceum,820,0.0323,0.051069146,0.039625392,0.001,0.001914634,0.001719679
9787at155619,between,5658,0.5575,0.554636037,0.03909037,0.0291,0.029455532,0.00303078
9787at155619,T. abietinum,9453,0.1049,0.115006696,0.057750647,0.006,0.008008981,0.005847688
9787at155619,T. fuscoviolaceum,820,0.0954,0.084467317,0.046249534,0.0083,0.007815366,0.00410406
9802at155619,between,5658,0.5418,0.55000403,0.045743242,0.0074,0.007757653,0.002021088
9802at155619,T. abietinum,9453,0.1647,0.139349328,0.065925256,0.0018,0.002345531,0.002170799
9802at155619,T. fuscoviolaceum,820,0.08655,0.081840488,0.031170186,9.00E-04,0.001087073,0.00090288
9835at155619,between,5658,0.4219,0.429717073,0.101611987,0.009,0.016899187,0.080831695
9835at155619,T. abietinum,9453,0.0897,0.110671438,0.220881415,0.0027,0.017787708,0.113949597
9835at155619,T. fuscoviolaceum,820,0.0227,0.067015854,0.072221893,9.00E-04,0.003223659,0.004970352
996at155619,between,5658,0.3722,0.367078332,0.018648503,0.0369,0.03675836,0.002896141
996at155619,T. abietinum,9453,0.1025,0.098336856,0.046486175,0.0124,0.013723686,0.007108233
996at155619,T. fuscoviolaceum,820,0.0248,0.064358537,0.06051167,0.0036,0.006585854,0.005017702
9981at155619,between,5658,0.3005,0.312627059,0.039025281,0.0112,0.011511011,0.000846086
